Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
6.05,4,0.1400221191854759237311854946,0.155634111160576,0.155634111160576,0.140706793606964,0.140706793606964,0.208556996936697,0.2189054493630602429347832065,0.1894991412771852429347832065,0.029406308085875,3.1355858752414424500031227987,15.779187638759044499202165328,15.779164822912505661795330534,235560400
6.06,4,0.1398372062987802886964667330,0.155473237518252,0.155473237518252,0.140520976540812,0.140520976540812,0.208920193391097,0.2192565391111441568148234789,0.1893904081162504568148234789,0.0298661309948937,3.1406148543407338495788896725,15.817540481192884362110526208,15.817517679323592669339459063,235949800
6.07,4,0.1396525827427293230233140806,0.155312672384091,0.155312672384091,0.140335450220061,0.140335450220061,0.209283633711768,0.2196078936518954323898843742,0.1892819397479822323898843742,0.0303259539039132,3.1456476263155866815503542661,15.85577963722468367865318476,15.855756849450958458439662018,236339100
6.08,4,0.1394682143250174450579901362,0.155152380738103,0.155152380738103,0.140150180285214,0.140150180285214,0.209647309653091,0.2199595023169093260941344216,0.1891737255039773260941344216,0.030785776812932,3.1506840383523780811261211392,15.893897034798252968558267907,15.893874261225999954132259713,236728500
6.09,4,0.1392841435860928713337992047,0.154992405856643,0.154992405856643,0.139965209484731,0.139965209484731,0.210011227271503,0.2203113741666744902987934792,0.1890657744447236902987934792,0.0312455997219508,3.1557242202330394807018880115,15.931884399327887647789292222,15.931861640052197798479630524,237117800
6.10,4,0.1391003363664606695721441420,0.154832712749476,0.154832712749476,0.139780503492088,0.139780503492088,0.210375378274214,0.2206634984878077540873330011,0.1889580758568381540873330011,0.0317054226309696,3.1607680184996709070475389255,15.969759498741270965328277753,15.969736753875510882520516147,237507200
6.11,4,0.1389168251895840461209918584,0.154673334651247,0.154673334651247,0.139596094989777,0.139596094989777,0.210739769416059,0.2210158843370208773296571155,0.1888506387970317773296571155,0.0321652455399891,3.1658155628800823066233057988,16.007522578484014743472996111,16.007499848140822424600313193,237896500
6.12,4,0.1387335859284483784289993585,0.154514246625591,0.154514246625591,0.13941195973281,0.13941195973281,0.211104391656547,0.2213685209563724295692236268,0.1887434525073645295692236268,0.0326250684490079,3.170866699278143706199072672,16.045157117869001429036260188,16.045134402138565616513861857,238285900
6.13,4,0.1385506094444608924578926734,0.154355439865986,0.154355439865986,0.139228088537908,0.139228088537908,0.211469250704267,0.2217214134262331218910032859,0.1886365220682064218910032859,0.0330848913580267,3.1759215004647951057748395444,16.082672034884241269421552687,16.082649333866064076058044296,238675300
6.14,4,0.1383679165784988393793483753,0.15419693506465,0.15419693506465,0.139044502347855,0.139044502347855,0.211834342244586,0.2220745588858973073358623834,0.1885298446188518073358623834,0.0335447142670455,3.1809799254634465053506064183,16.120076288942121966571892226,16.120053602744380693301297266,239064600
6.15,4,0.1381854832516592346495129093,0.154038708160625,0.154038708160625,0.138861176966008,0.138861176966008,0.212199669062865,0.2224279584355317855033244416,0.1884234212594668855033244416,0.0340045371760649,3.1860419900328193373220710108,16.157361763234520541716087538,16.157339091953992639623435674,239454000
6.16,4,0.1380033319457004496552169607,0.153880782045012,0.153880782045012,0.138678134984056,0.138678134984056,0.212565234651995,0.2227816171563221815682935578,0.1883172570712384815682935578,0.0344643600850837,3.1911077669555493045021401649,16.194537255939359285579939756,16.194514599682243464174908902,239843300
6.17,4,0.1378214486133914826160240016,0.153723141878617,0.153723141878617,0.138495362286081,0.138495362286081,0.212931029161562,0.2231355241867207356222377258,0.1882113411926182356222377258,0.0349241829941025,3.1961771006514221364736047582,16.2315864322799354159795713,16.231563791129941098681211762,240232700
6.18,4,0.1376398157201056518699596727,0.153565770158291,0.153565770158291,0.138312841251716,0.138312841251716,0.213297054883189,0.2234896805918091386410904463,0.1881056746886877386410904463,0.0353840059031214,3.2012500063766035360493716309,16.268526586243044256869286888,16.268503960303041910122187351,240622000
6.19,4,0.1374584792499676156734583162,0.153408712775699,0.153408712775699,0.138130618089935,0.138130618089935,0.213663305665486,0.2238440834364236052488367012,0.1880002546242828052488367012,0.0358438288121408,3.206326442087964935625138505,16.305341333575475160956862713,16.305318722926564860319880993,241011400
6.20,4,0.1372773916521303323898336969,0.153251922694994,0.153251922694994,0.137948645017382,0.137948645017382,0.214029793866966,0.2241987417679156398661870211,0.1878950900467560398661870211,0.0363036517211596,3.2114065373792863352009053784,16.342056144792121003680811803,16.34203354954545631665224724,241400700
6.21,4,0.1370965589417618075678311189,0.153095405461717,0.153095405461717,0.137766928078635,0.137766928078635,0.214396512139991,0.2245536486433856257473190027,0.1877901740132072257473190027,0.0367634746301784,3.2164901928008477347766722508,16.378646350710535887049194238,16.378623770945053739670361986,241790100
6.22,4,0.1369160019600636005597382444,0.152939182040443,0.152939182040443,0.137585488216805,0.137585488216805,0.214763460060155,0.2249088051018748414284107428,0.1876855075626776414284107428,0.0372232975391972,3.2215774232358191343524391239,16.415120748406762236032689364,16.415098184210450522322764976,242179500
6.23,4,0.1367356915286199683043820972,0.152783222693962,0.152783222693962,0.137404296110802,0.137404296110802,0.215130632700585,0.2252642041541479710499935675,0.1875810837059313710499935675,0.0376831204482166,3.226668128570780560698090037,16.451488193973048665851937834,16.451465645442285598505072919,242568800
6.24,4,0.1365556637085848972873041785,0.152627564202171,0.152627564202171,0.137223387998108,0.137223387998108,0.215498036552725,0.2256198548414749937871289639,0.1874769114842395937871289639,0.0381429433572354,3.2317624383123819602738569103,16.487740587986568569033146814,16.487718055207171838802525558,242958200
6.25,4,0.1363758809092686819600040474,0.152472168393478,0.152472168393478,0.137042726104226,0.137042726104226,0.215865667256981,0.2259757501521624950973860174,0.1873729838859081950973860174,0.0386027662662543,3.2368602520255133598496237837,16.523886749170621770225000623,16.523864232236795236818065953,243347500
6.26,4,0.1361963492221013774050203368,0.152317041163375,0.152317041163375,0.13686231655037,0.13686231655037,0.216233521371618,0.2263318870641118376946129301,0.1872692978888388376946129301,0.039062589175273,3.2419615264218061918210883775,16.559910537908529373773709228,16.559888036892967328394220367,243736900
6.27,4,0.1360170810407328064560413078,0.152162195285603,0.152162195285603,0.136682171790793,0.136682171790793,0.216601603030604,0.2266882705922686203235209986,0.1871658585079761203235209986,0.0395224120842925,3.2470663333350475913968552507,16.595828843527877546206525807,16.595806358522618819670386178,244126200
6.28,4,0.1358380624865682639807914779,0.152007616635866,0.152007616635866,0.136502277879037,0.136502277879037,0.216969910177762,0.2270448977002052488024865713,0.1870626627068939488024865713,0.0399822349933113,3.2521746292716389909726221241,16.631633832529398600106320912,16.631611363615182850900759525,244515600
6.29,4,0.1356593059377532923208803998,0.151853317690932,0.151853317690932,0.136322647253774,0.136322647253774,0.21733844292352,0.2274017693684155847119867489,0.1869597114660854847119867489,0.0404420579023301,3.2572864282761103905483889965,16.66732589293837323460295226,16.667303440194864347249504143,244904900
6.30,4,0.1354808075453713422963911846,0.151699294378878,0.151699294378878,0.136143276047266,0.136143276047266,0.217707198482976,0.2277588825347397012472926804,0.1868570017233908012472926804,0.0409018808113489,3.2624016864862517901241558698,16.702913685782310352365003315,16.702891249297890587418743527,245294300
6.31,4,0.1353025381313230145708956375,0.151545517235462,0.151545517235462,0.135964134938741,0.135964134938741,0.218076175828306,0.2281162341185339385616539651,0.1867545303981655385616539651,0.0413617037203684,3.2675203597750846220956204637,16.738389429395280223063658367,16.738367009246917037486306045,245683700
6.32,4,0.1351245284987518405704222515,0.151392017487479,0.151392017487479,0.135785254881962,0.135785254881962,0.218445377783119,0.2284738291148014577615970780,0.1866523024854142577615970780,0.0418215266293872,3.2726425196907760216713873369,16.773753436465556829924585197,16.773731032729634889693427765,246073000
6.33,4,0.1349467848427092038755948089,0.151238801129243,0.151238801129243,0.135606642102272,0.135606642102272,0.218814800826158,0.2288316644290036837593943580,0.1865503148905976837593943580,0.042281349538406,3.2777681219073174212471542097,16.809014313338822191334940308,16.808991926100400112402838504,246462400
6.34,4,0.1347692595032405611383442973,0.151085820450114,0.151085820450114,0.135428248706672,0.135428248706672,0.219184449237732,0.2291897410028992369801623413,0.1864485685554745369801623413,0.0427411724474247,3.2828971799144088208229210838,16.844156118843815871929614421,16.844133748166953406733124499,246851700
6.35,4,0.1345919987043470139783728684,0.150933121286257,0.150933121286257,0.135250121145187,0.135250121145187,0.21955431261717,0.2295480516585194794390726872,0.1863470563020752794390726872,0.0432009953564442,3.2880295908952116527943856767,16.87919566768031518577211739,16.879173313647452875626975694,247241100
6.36,4,0.1344149747710937286138871682,0.15078067652556,0.15078067652556,0.135072231607557,0.135072231607557,0.219924401919597,0.2299066054330590955736305212,0.1862457871675960955736305212,0.043660818265463,3.2931654842980316467443388692,16.914133138463685554091155469,16.914110801157041966903409332,247630400
6.37,4,0.1342382039561463968059909206,0.150628501390966,0.150628501390966,0.134894596425922,0.134894596425922,0.220294700712448,0.2302653869958810409503232370,0.1861447458213992409503232370,0.0441206411744818,3.2983046405276430463201057437,16.948952989134869221559456464,16.948930668614388104785825354,248019800
6.38,4,0.1340616670669706302260967998,0.150476577840291,0.150476577840291,0.134717196313898,0.134717196313898,0.220665227462085,0.2306244135098053824981368858,0.1860439494263041824981368858,0.0445804640835012,3.3034473054233358782915703369,16.983671478758177966200451774,16.983649175104043282859347484,248409200
6.39,4,0.1338853648929075937545614386,0.150324905592898,0.150324905592898,0.134540032064688,0.134540032064688,0.221035966784195,0.2309836696084167186444782873,0.1859433826158967186444782873,0.04504028699252,3.3085932588774358454716394895,17.018281184028753188359846863,17.018258897309107167448100218,248798500
6.40,4,0.1337093237290922643242503047,0.150173511922621,0.150173511922621,0.134363130102002,0.134363130102002,0.221406929913376,0.2313431684014736824059341549,0.1858430584999347824059341549,0.0455001099015389,3.3137426886733972450474063628,17.052790280537310075471096435,17.052768010830188636936609518,249187900
6.41,4,0.1335334958637689142840105566,0.150022347926039,0.150022347926039,0.134186442480787,0.134186442480787,0.221778104818602,0.2317028944759273727283236083,0.1857429616653696727283236083,0.0459599328105577,3.3188953740355586446231732358,17.087191381663156048868258384,17.087169129034538989224734158,249577200
6.42,4,0.1333579276200379906303034126,0.149871460669324,0.149871460669324,0.134010015750651,0.134010015750651,0.222149497261547,0.2320628568625861689868525254,0.1856431011430096689868525254,0.0464197557195765,3.3240514443207214765946378287,17.121484702526997496120266106,17.121462467042558012413908932,249966600
6.43,4,0.1331826012716622134783142352,0.149720831874125,0.149720831874125,0.133833832098681,0.133833832098681,0.22252110120816,0.2324230482670641814301667657,0.1855434696384682814301667657,0.0468795786285959,3.3292107950444928761704047022,17.15567875195159681801499089,17.155656533685386568090099509,250355900
6.44,4,0.1330074831694325114312780455,0.149570428439651,0.149570428439651,0.133657857711129,0.133657857711129,0.222892928035023,0.2327834777292373202268347457,0.1854440761916225202268347457,0.0473394015376148,3.3343735556935742757461715764,17.189757755597833652180852194,17.189735554603849953295732707,250745300
6.45,4,0.1328326255727689630934250290,0.149420301957025,0.149420301957025,0.133482145102954,0.133482145102954,0.223264962696796,0.2331441338392288306326673986,0.1853449093925953306326673986,0.0477992244466335,3.3395395628335156753219384486,17.223738267653977730616039779,17.223716084004274774930405978,251134600
6.46,4,0.1326579948598821631945241848,0.149270419352813,0.149270419352813,0.133306660487962,0.133306660487962,0.223637216566244,0.2335050256350150120632601189,0.1852459782793620120632601189,0.048259047355653,3.3447089459237770748977053229,17.257620441970085972362982508,17.257598275736326577854905804,251524000
